,timestamp,FCR_N_PriceEUR
5605,2017-08-22 13:00:00+00:00,16.18
5606,2017-08-22 14:00:00+00:00,16.14
5607,2017-08-22 15:00:00+00:00,20.29
5608,2017-08-22 16:00:00+00:00,20.3
5609,2017-08-22 17:00:00+00:00,20.28
5610,2017-08-22 18:00:00+00:00,16.73
5611,2017-08-22 19:00:00+00:00,17.37
5612,2017-08-22 20:00:00+00:00,19.0
5613,2017-08-22 21:00:00+00:00,21.71
5614,2017-08-22 22:00:00+00:00,43.9
5615,2017-08-22 23:00:00+00:00,43.87
5616,2017-08-23 00:00:00+00:00,43.88
5617,2017-08-23 01:00:00+00:00,43.88
5618,2017-08-23 02:00:00+00:00,43.85
5619,2017-08-23 03:00:00+00:00,32.56
5620,2017-08-23 04:00:00+00:00,36.37
5621,2017-08-23 05:00:00+00:00,28.43
5622,2017-08-23 06:00:00+00:00,16.65
5623,2017-08-23 07:00:00+00:00,16.31
5624,2017-08-23 08:00:00+00:00,16.18
5625,2017-08-23 09:00:00+00:00,16.18
5626,2017-08-23 10:00:00+00:00,16.12
5627,2017-08-23 11:00:00+00:00,16.12
5628,2017-08-23 12:00:00+00:00,16.06
5629,2017-08-23 13:00:00+00:00,16.04
5630,2017-08-23 14:00:00+00:00,16.0
5631,2017-08-23 15:00:00+00:00,23.22
5632,2017-08-23 16:00:00+00:00,22.92
5633,2017-08-23 17:00:00+00:00,22.87
5634,2017-08-23 18:00:00+00:00,16.42
5635,2017-08-23 19:00:00+00:00,16.66
5636,2017-08-23 20:00:00+00:00,17.48
5637,2017-08-23 21:00:00+00:00,18.86
5638,2017-08-23 22:00:00+00:00,43.06
5639,2017-08-23 23:00:00+00:00,42.9
5640,2017-08-24 00:00:00+00:00,43.12
5641,2017-08-24 01:00:00+00:00,43.03
5642,2017-08-24 02:00:00+00:00,41.97
5643,2017-08-24 03:00:00+00:00,32.59
5644,2017-08-24 04:00:00+00:00,26.0
5645,2017-08-24 05:00:00+00:00,26.64
5646,2017-08-24 06:00:00+00:00,16.55
5647,2017-08-24 07:00:00+00:00,16.55
5648,2017-08-24 08:00:00+00:00,16.1
5649,2017-08-24 09:00:00+00:00,16.1
5650,2017-08-24 10:00:00+00:00,16.04
5651,2017-08-24 11:00:00+00:00,16.02
5652,2017-08-24 12:00:00+00:00,16.02
5653,2017-08-24 13:00:00+00:00,15.81
5654,2017-08-24 14:00:00+00:00,15.81
5655,2017-08-24 15:00:00+00:00,16.85
5656,2017-08-24 16:00:00+00:00,16.84
5657,2017-08-24 17:00:00+00:00,16.64
5658,2017-08-24 18:00:00+00:00,16.27
5659,2017-08-24 19:00:00+00:00,16.51
5660,2017-08-24 20:00:00+00:00,16.9
5661,2017-08-24 21:00:00+00:00,17.32
5662,2017-08-24 22:00:00+00:00,43.94
5663,2017-08-24 23:00:00+00:00,43.88
5664,2017-08-25 00:00:00+00:00,44.04
5665,2017-08-25 01:00:00+00:00,43.63
5666,2017-08-25 02:00:00+00:00,42.85
5667,2017-08-25 03:00:00+00:00,34.89
5668,2017-08-25 04:00:00+00:00,28.88
5669,2017-08-25 05:00:00+00:00,27.85
5670,2017-08-25 06:00:00+00:00,15.86
5671,2017-08-25 07:00:00+00:00,15.9
5672,2017-08-25 08:00:00+00:00,15.88
5673,2017-08-25 09:00:00+00:00,15.85
5674,2017-08-25 10:00:00+00:00,15.79
5675,2017-08-25 11:00:00+00:00,15.8
5676,2017-08-25 12:00:00+00:00,15.77
5677,2017-08-25 13:00:00+00:00,15.8
5678,2017-08-25 14:00:00+00:00,15.75
5679,2017-08-25 15:00:00+00:00,16.74
5680,2017-08-25 16:00:00+00:00,16.81
5681,2017-08-25 17:00:00+00:00,16.7
5682,2017-08-25 18:00:00+00:00,16.3
5683,2017-08-25 19:00:00+00:00,16.64
5684,2017-08-25 20:00:00+00:00,17.12
5685,2017-08-25 21:00:00+00:00,17.15
5686,2017-08-25 22:00:00+00:00,46.53
5687,2017-08-25 23:00:00+00:00,46.48
5688,2017-08-26 00:00:00+00:00,46.71
5689,2017-08-26 01:00:00+00:00,46.47
5690,2017-08-26 02:00:00+00:00,46.01
5691,2017-08-26 03:00:00+00:00,37.95
5692,2017-08-26 04:00:00+00:00,32.08
5693,2017-08-26 05:00:00+00:00,30.57
5694,2017-08-26 06:00:00+00:00,15.76
5695,2017-08-26 07:00:00+00:00,15.84
5696,2017-08-26 08:00:00+00:00,15.79
5697,2017-08-26 09:00:00+00:00,15.78
5698,2017-08-26 10:00:00+00:00,16.03
5699,2017-08-26 11:00:00+00:00,15.76
5700,2017-08-26 12:00:00+00:00,15.84
5701,2017-08-26 13:00:00+00:00,16.03
5702,2017-08-26 14:00:00+00:00,15.97
5703,2017-08-26 15:00:00+00:00,16.13
5704,2017-08-26 16:00:00+00:00,16.05
5705,2017-08-26 17:00:00+00:00,15.71
5706,2017-08-26 18:00:00+00:00,16.44
5707,2017-08-26 19:00:00+00:00,16.74
5708,2017-08-26 20:00:00+00:00,17.21
5709,2017-08-26 21:00:00+00:00,18.64
5710,2017-08-26 22:00:00+00:00,44.85
5711,2017-08-26 23:00:00+00:00,45.09
5712,2017-08-27 00:00:00+00:00,45.24
5713,2017-08-27 01:00:00+00:00,45.2
5714,2017-08-27 02:00:00+00:00,44.82
5715,2017-08-27 03:00:00+00:00,39.19
5716,2017-08-27 04:00:00+00:00,32.04
5717,2017-08-27 05:00:00+00:00,31.04
5718,2017-08-27 06:00:00+00:00,16.62
5719,2017-08-27 07:00:00+00:00,16.54
5720,2017-08-27 08:00:00+00:00,16.36
5721,2017-08-27 09:00:00+00:00,16.26
5722,2017-08-27 10:00:00+00:00,15.96
5723,2017-08-27 11:00:00+00:00,15.95
5724,2017-08-27 12:00:00+00:00,15.98
5725,2017-08-27 13:00:00+00:00,16.07
5726,2017-08-27 14:00:00+00:00,16.08
5727,2017-08-27 15:00:00+00:00,15.9
5728,2017-08-27 16:00:00+00:00,15.75
5729,2017-08-27 17:00:00+00:00,15.65
5730,2017-08-27 18:00:00+00:00,16.31
5731,2017-08-27 19:00:00+00:00,16.54
5732,2017-08-27 20:00:00+00:00,17.16
5733,2017-08-27 21:00:00+00:00,17.39
5734,2017-08-27 22:00:00+00:00,43.74
5735,2017-08-27 23:00:00+00:00,43.65
5736,2017-08-28 00:00:00+00:00,43.66
5737,2017-08-28 01:00:00+00:00,43.63
5738,2017-08-28 02:00:00+00:00,43.32
5739,2017-08-28 03:00:00+00:00,39.47
5740,2017-08-28 04:00:00+00:00,36.81
5741,2017-08-28 05:00:00+00:00,34.62
5742,2017-08-28 06:00:00+00:00,26.24
5743,2017-08-28 07:00:00+00:00,28.21
5744,2017-08-28 08:00:00+00:00,28.28
5745,2017-08-28 09:00:00+00:00,27.92
5746,2017-08-28 10:00:00+00:00,20.69
5747,2017-08-28 11:00:00+00:00,20.68
5748,2017-08-28 12:00:00+00:00,20.43
5749,2017-08-28 13:00:00+00:00,20.47
5750,2017-08-28 14:00:00+00:00,18.29
5751,2017-08-28 15:00:00+00:00,20.31
5752,2017-08-28 16:00:00+00:00,20.41
5753,2017-08-28 17:00:00+00:00,21.25
5754,2017-08-28 18:00:00+00:00,20.42
5755,2017-08-28 19:00:00+00:00,20.5
5756,2017-08-28 20:00:00+00:00,19.54
5757,2017-08-28 21:00:00+00:00,19.77
5758,2017-08-28 22:00:00+00:00,44.26
5759,2017-08-28 23:00:00+00:00,41.01
5760,2017-08-29 00:00:00+00:00,40.71
5761,2017-08-29 01:00:00+00:00,41.49
5762,2017-08-29 02:00:00+00:00,41.16
5763,2017-08-29 03:00:00+00:00,37.22
5764,2017-08-29 04:00:00+00:00,33.0
5765,2017-08-29 05:00:00+00:00,31.32
5766,2017-08-29 06:00:00+00:00,18.22
5767,2017-08-29 07:00:00+00:00,17.73
5768,2017-08-29 08:00:00+00:00,17.95
5769,2017-08-29 09:00:00+00:00,18.16
5770,2017-08-29 10:00:00+00:00,16.3
5771,2017-08-29 11:00:00+00:00,16.07
5772,2017-08-29 12:00:00+00:00,15.99
5773,2017-08-29 13:00:00+00:00,15.97
5774,2017-08-29 14:00:00+00:00,16.1
5775,2017-08-29 15:00:00+00:00,16.79
5776,2017-08-29 16:00:00+00:00,16.85
5777,2017-08-29 17:00:00+00:00,16.89
5778,2017-08-29 18:00:00+00:00,20.37
5779,2017-08-29 19:00:00+00:00,20.64
5780,2017-08-29 20:00:00+00:00,18.48
5781,2017-08-29 21:00:00+00:00,18.6
5782,2017-08-29 22:00:00+00:00,42.26
5783,2017-08-29 23:00:00+00:00,42.08
5784,2017-08-30 00:00:00+00:00,42.21
5785,2017-08-30 01:00:00+00:00,42.09
5786,2017-08-30 02:00:00+00:00,42.25
5787,2017-08-30 03:00:00+00:00,37.17
5788,2017-08-30 04:00:00+00:00,32.14
5789,2017-08-30 05:00:00+00:00,30.57
5790,2017-08-30 06:00:00+00:00,16.1
5791,2017-08-30 07:00:00+00:00,16.11
5792,2017-08-30 08:00:00+00:00,16.15
5793,2017-08-30 09:00:00+00:00,16.17
5794,2017-08-30 10:00:00+00:00,15.94
5795,2017-08-30 11:00:00+00:00,15.82
5796,2017-08-30 12:00:00+00:00,15.97
5797,2017-08-30 13:00:00+00:00,15.95
5798,2017-08-30 14:00:00+00:00,15.96
5799,2017-08-30 15:00:00+00:00,16.15
5800,2017-08-30 16:00:00+00:00,16.32
5801,2017-08-30 17:00:00+00:00,16.34
5802,2017-08-30 18:00:00+00:00,21.15
5803,2017-08-30 19:00:00+00:00,21.29
5804,2017-08-30 20:00:00+00:00,21.6
5805,2017-08-30 21:00:00+00:00,21.01
5806,2017-08-30 22:00:00+00:00,41.02
5807,2017-08-30 23:00:00+00:00,40.74
5808,2017-08-31 00:00:00+00:00,40.86
5809,2017-08-31 01:00:00+00:00,40.57
5810,2017-08-31 02:00:00+00:00,40.64
5811,2017-08-31 03:00:00+00:00,36.73
5812,2017-08-31 04:00:00+00:00,30.72
5813,2017-08-31 05:00:00+00:00,30.02
5814,2017-08-31 06:00:00+00:00,15.89
5815,2017-08-31 07:00:00+00:00,15.91
5816,2017-08-31 08:00:00+00:00,15.9
5817,2017-08-31 09:00:00+00:00,15.92
5818,2017-08-31 10:00:00+00:00,15.99
5819,2017-08-31 11:00:00+00:00,16.0
5820,2017-08-31 12:00:00+00:00,15.97
5821,2017-08-31 13:00:00+00:00,16.06
5822,2017-08-31 14:00:00+00:00,16.12
5823,2017-08-31 15:00:00+00:00,16.7
5824,2017-08-31 16:00:00+00:00,16.52
5825,2017-08-31 17:00:00+00:00,16.56
5826,2017-08-31 18:00:00+00:00,17.78
5827,2017-08-31 19:00:00+00:00,18.1
5828,2017-08-31 20:00:00+00:00,18.09
5829,2017-08-31 21:00:00+00:00,17.89
5830,2017-08-31 22:00:00+00:00,39.65
5831,2017-08-31 23:00:00+00:00,38.84
5832,2017-09-01 00:00:00+00:00,38.87
5833,2017-09-01 01:00:00+00:00,38.78
5834,2017-09-01 02:00:00+00:00,38.93
5835,2017-09-01 03:00:00+00:00,33.81
5836,2017-09-01 04:00:00+00:00,31.76
5837,2017-09-01 05:00:00+00:00,27.52
5838,2017-09-01 06:00:00+00:00,15.74
5839,2017-09-01 07:00:00+00:00,15.75
5840,2017-09-01 08:00:00+00:00,15.82
5841,2017-09-01 09:00:00+00:00,15.73
5842,2017-09-01 10:00:00+00:00,16.03
5843,2017-09-01 11:00:00+00:00,16.03
5844,2017-09-01 12:00:00+00:00,16.02
5845,2017-09-01 13:00:00+00:00,16.05
5846,2017-09-01 14:00:00+00:00,16.01
5847,2017-09-01 15:00:00+00:00,16.76
5848,2017-09-01 16:00:00+00:00,16.78
5849,2017-09-01 17:00:00+00:00,16.8
5850,2017-09-01 18:00:00+00:00,17.66
5851,2017-09-01 19:00:00+00:00,17.52
5852,2017-09-01 20:00:00+00:00,18.01
5853,2017-09-01 21:00:00+00:00,19.19
5854,2017-09-01 22:00:00+00:00,43.64
5855,2017-09-01 23:00:00+00:00,43.21
5856,2017-09-02 00:00:00+00:00,42.41
5857,2017-09-02 01:00:00+00:00,38.56
5858,2017-09-02 02:00:00+00:00,38.54
5859,2017-09-02 03:00:00+00:00,30.84
5860,2017-09-02 04:00:00+00:00,26.52
5861,2017-09-02 05:00:00+00:00,25.55
5862,2017-09-02 06:00:00+00:00,16.31
5863,2017-09-02 07:00:00+00:00,16.23
5864,2017-09-02 08:00:00+00:00,16.13
5865,2017-09-02 09:00:00+00:00,16.08
5866,2017-09-02 10:00:00+00:00,16.01
5867,2017-09-02 11:00:00+00:00,16.2
5868,2017-09-02 12:00:00+00:00,16.14
5869,2017-09-02 13:00:00+00:00,16.08
5870,2017-09-02 14:00:00+00:00,16.05
5871,2017-09-02 15:00:00+00:00,15.91
5872,2017-09-02 16:00:00+00:00,15.88
5873,2017-09-02 17:00:00+00:00,15.88
5874,2017-09-02 18:00:00+00:00,16.65
5875,2017-09-02 19:00:00+00:00,16.93
5876,2017-09-02 20:00:00+00:00,17.47
5877,2017-09-02 21:00:00+00:00,17.65
5878,2017-09-02 22:00:00+00:00,39.82
5879,2017-09-02 23:00:00+00:00,39.31
5880,2017-09-03 00:00:00+00:00,39.52
5881,2017-09-03 01:00:00+00:00,39.64
5882,2017-09-03 02:00:00+00:00,39.6
5883,2017-09-03 03:00:00+00:00,39.28
5884,2017-09-03 04:00:00+00:00,33.69
5885,2017-09-03 05:00:00+00:00,32.58
5886,2017-09-03 06:00:00+00:00,15.89
5887,2017-09-03 07:00:00+00:00,15.49
5888,2017-09-03 08:00:00+00:00,15.49
5889,2017-09-03 09:00:00+00:00,15.5
5890,2017-09-03 10:00:00+00:00,15.3
5891,2017-09-03 11:00:00+00:00,15.38
5892,2017-09-03 12:00:00+00:00,15.37
5893,2017-09-03 13:00:00+00:00,15.38
5894,2017-09-03 14:00:00+00:00,15.46
5895,2017-09-03 15:00:00+00:00,14.98
5896,2017-09-03 16:00:00+00:00,14.96
5897,2017-09-03 17:00:00+00:00,14.93
5898,2017-09-03 18:00:00+00:00,15.75
5899,2017-09-03 19:00:00+00:00,16.04
5900,2017-09-03 20:00:00+00:00,16.65
5901,2017-09-03 21:00:00+00:00,17.0
5902,2017-09-03 22:00:00+00:00,37.47
5903,2017-09-03 23:00:00+00:00,37.74
5904,2017-09-04 00:00:00+00:00,37.21
5905,2017-09-04 01:00:00+00:00,37.29
5906,2017-09-04 02:00:00+00:00,36.94
5907,2017-09-04 03:00:00+00:00,30.94
5908,2017-09-04 04:00:00+00:00,24.5
5909,2017-09-04 05:00:00+00:00,24.08
5910,2017-09-04 06:00:00+00:00,14.57
5911,2017-09-04 07:00:00+00:00,14.48
5912,2017-09-04 08:00:00+00:00,14.46
5913,2017-09-04 09:00:00+00:00,14.56
5914,2017-09-04 10:00:00+00:00,14.46
5915,2017-09-04 11:00:00+00:00,14.56
5916,2017-09-04 12:00:00+00:00,14.56
5917,2017-09-04 13:00:00+00:00,14.6
5918,2017-09-04 14:00:00+00:00,14.7
5919,2017-09-04 15:00:00+00:00,15.61
5920,2017-09-04 16:00:00+00:00,15.48
5921,2017-09-04 17:00:00+00:00,15.17
5922,2017-09-04 18:00:00+00:00,15.98
5923,2017-09-04 19:00:00+00:00,16.12
5924,2017-09-04 20:00:00+00:00,17.14
5925,2017-09-04 21:00:00+00:00,17.38
5926,2017-09-04 22:00:00+00:00,38.97
5927,2017-09-04 23:00:00+00:00,36.51
5928,2017-09-05 00:00:00+00:00,36.14
5929,2017-09-05 01:00:00+00:00,36.12
5930,2017-09-05 02:00:00+00:00,38.84
5931,2017-09-05 03:00:00+00:00,31.98
5932,2017-09-05 04:00:00+00:00,25.13
5933,2017-09-05 05:00:00+00:00,24.04
5934,2017-09-05 06:00:00+00:00,15.63
5935,2017-09-05 07:00:00+00:00,15.5
5936,2017-09-05 08:00:00+00:00,15.64
5937,2017-09-05 09:00:00+00:00,17.46
5938,2017-09-05 10:00:00+00:00,16.31
5939,2017-09-05 11:00:00+00:00,14.76
5940,2017-09-05 12:00:00+00:00,14.66
5941,2017-09-05 13:00:00+00:00,14.66
5942,2017-09-05 14:00:00+00:00,14.87
5943,2017-09-05 15:00:00+00:00,16.88
5944,2017-09-05 16:00:00+00:00,18.6
5945,2017-09-05 17:00:00+00:00,18.48
5946,2017-09-05 18:00:00+00:00,16.25
5947,2017-09-05 19:00:00+00:00,16.52
5948,2017-09-05 20:00:00+00:00,16.95
5949,2017-09-05 21:00:00+00:00,17.87
5950,2017-09-05 22:00:00+00:00,32.25
5951,2017-09-05 23:00:00+00:00,32.2
5952,2017-09-06 00:00:00+00:00,32.21
5953,2017-09-06 01:00:00+00:00,32.11
5954,2017-09-06 02:00:00+00:00,31.45
5955,2017-09-06 03:00:00+00:00,20.21
5956,2017-09-06 04:00:00+00:00,25.23
5957,2017-09-06 05:00:00+00:00,24.9
5958,2017-09-06 06:00:00+00:00,15.84
5959,2017-09-06 07:00:00+00:00,15.18
5960,2017-09-06 08:00:00+00:00,15.93
5961,2017-09-06 09:00:00+00:00,15.39
5962,2017-09-06 10:00:00+00:00,15.62
5963,2017-09-06 11:00:00+00:00,14.91
5964,2017-09-06 12:00:00+00:00,14.72
5965,2017-09-06 13:00:00+00:00,14.89
5966,2017-09-06 14:00:00+00:00,15.21
5967,2017-09-06 15:00:00+00:00,16.26
5968,2017-09-06 16:00:00+00:00,17.02
5969,2017-09-06 17:00:00+00:00,15.51
5970,2017-09-06 18:00:00+00:00,16.47
5971,2017-09-06 19:00:00+00:00,16.84
5972,2017-09-06 20:00:00+00:00,17.42
5973,2017-09-06 21:00:00+00:00,18.26
5974,2017-09-06 22:00:00+00:00,38.12
5975,2017-09-06 23:00:00+00:00,38.03
5976,2017-09-07 00:00:00+00:00,36.91
5977,2017-09-07 01:00:00+00:00,36.97
5978,2017-09-07 02:00:00+00:00,37.11
5979,2017-09-07 03:00:00+00:00,32.55
5980,2017-09-07 04:00:00+00:00,24.55
5981,2017-09-07 05:00:00+00:00,23.87
5982,2017-09-07 06:00:00+00:00,15.09
5983,2017-09-07 07:00:00+00:00,14.86
5984,2017-09-07 08:00:00+00:00,14.87
5985,2017-09-07 09:00:00+00:00,14.97
5986,2017-09-07 10:00:00+00:00,15.11
5987,2017-09-07 11:00:00+00:00,14.69
5988,2017-09-07 12:00:00+00:00,14.48
5989,2017-09-07 13:00:00+00:00,14.71
5990,2017-09-07 14:00:00+00:00,14.92
5991,2017-09-07 15:00:00+00:00,15.95
5992,2017-09-07 16:00:00+00:00,15.96
5993,2017-09-07 17:00:00+00:00,16.66
5994,2017-09-07 18:00:00+00:00,15.53
5995,2017-09-07 19:00:00+00:00,16.56
5996,2017-09-07 20:00:00+00:00,17.37
5997,2017-09-07 21:00:00+00:00,17.54
5998,2017-09-07 22:00:00+00:00,39.67
5999,2017-09-07 23:00:00+00:00,39.5
6000,2017-09-08 00:00:00+00:00,39.27
6001,2017-09-08 01:00:00+00:00,39.07
6002,2017-09-08 02:00:00+00:00,38.16
6003,2017-09-08 03:00:00+00:00,26.97
6004,2017-09-08 04:00:00+00:00,26.35
6005,2017-09-08 05:00:00+00:00,24.85
6006,2017-09-08 06:00:00+00:00,14.49
6007,2017-09-08 07:00:00+00:00,14.32
6008,2017-09-08 08:00:00+00:00,14.36
6009,2017-09-08 09:00:00+00:00,14.39
6010,2017-09-08 10:00:00+00:00,14.68
6011,2017-09-08 11:00:00+00:00,14.28
6012,2017-09-08 12:00:00+00:00,14.28
6013,2017-09-08 13:00:00+00:00,14.33
6014,2017-09-08 14:00:00+00:00,14.67
6015,2017-09-08 15:00:00+00:00,18.89
6016,2017-09-08 16:00:00+00:00,17.79
6017,2017-09-08 17:00:00+00:00,17.52
6018,2017-09-08 18:00:00+00:00,15.71
6019,2017-09-08 19:00:00+00:00,16.24
6020,2017-09-08 20:00:00+00:00,17.65
6021,2017-09-08 21:00:00+00:00,17.8
6022,2017-09-08 22:00:00+00:00,37.01
6023,2017-09-08 23:00:00+00:00,37.3
6024,2017-09-09 00:00:00+00:00,37.03
6025,2017-09-09 01:00:00+00:00,36.99
6026,2017-09-09 02:00:00+00:00,37.0
6027,2017-09-09 03:00:00+00:00,35.85
6028,2017-09-09 04:00:00+00:00,25.86
6029,2017-09-09 05:00:00+00:00,25.7
6030,2017-09-09 06:00:00+00:00,14.45
6031,2017-09-09 07:00:00+00:00,14.67
6032,2017-09-09 08:00:00+00:00,14.78
6033,2017-09-09 09:00:00+00:00,14.39
6034,2017-09-09 10:00:00+00:00,14.35
6035,2017-09-09 11:00:00+00:00,14.3
6036,2017-09-09 12:00:00+00:00,14.31
6037,2017-09-09 13:00:00+00:00,14.32
6038,2017-09-09 14:00:00+00:00,14.41
6039,2017-09-09 15:00:00+00:00,14.77
6040,2017-09-09 16:00:00+00:00,15.05
6041,2017-09-09 17:00:00+00:00,15.05
6042,2017-09-09 18:00:00+00:00,15.38
6043,2017-09-09 19:00:00+00:00,15.76
6044,2017-09-09 20:00:00+00:00,16.74
6045,2017-09-09 21:00:00+00:00,17.37
6046,2017-09-09 22:00:00+00:00,39.84
6047,2017-09-09 23:00:00+00:00,34.81
6048,2017-09-10 00:00:00+00:00,35.61
6049,2017-09-10 01:00:00+00:00,36.19
6050,2017-09-10 02:00:00+00:00,35.53
6051,2017-09-10 03:00:00+00:00,34.86
6052,2017-09-10 04:00:00+00:00,26.69
6053,2017-09-10 05:00:00+00:00,26.14
6054,2017-09-10 06:00:00+00:00,14.94
6055,2017-09-10 07:00:00+00:00,14.52
6056,2017-09-10 08:00:00+00:00,14.51
6057,2017-09-10 09:00:00+00:00,14.56
6058,2017-09-10 10:00:00+00:00,14.51
6059,2017-09-10 11:00:00+00:00,14.71
6060,2017-09-10 12:00:00+00:00,14.73
6061,2017-09-10 13:00:00+00:00,14.75
6062,2017-09-10 14:00:00+00:00,14.47
6063,2017-09-10 15:00:00+00:00,14.41
6064,2017-09-10 16:00:00+00:00,14.52
6065,2017-09-10 17:00:00+00:00,14.51
6066,2017-09-10 18:00:00+00:00,15.04
6067,2017-09-10 19:00:00+00:00,15.85
6068,2017-09-10 20:00:00+00:00,17.14
6069,2017-09-10 21:00:00+00:00,17.34
6070,2017-09-10 22:00:00+00:00,40.82
6071,2017-09-10 23:00:00+00:00,42.16
6072,2017-09-11 00:00:00+00:00,42.37
6073,2017-09-11 01:00:00+00:00,42.44
6074,2017-09-11 02:00:00+00:00,42.43
6075,2017-09-11 03:00:00+00:00,29.97
6076,2017-09-11 04:00:00+00:00,25.32
6077,2017-09-11 05:00:00+00:00,22.73
6078,2017-09-11 06:00:00+00:00,15.06
6079,2017-09-11 07:00:00+00:00,14.96
6080,2017-09-11 08:00:00+00:00,14.73
6081,2017-09-11 09:00:00+00:00,14.86
6082,2017-09-11 10:00:00+00:00,14.87
6083,2017-09-11 11:00:00+00:00,14.46
6084,2017-09-11 12:00:00+00:00,14.45
6085,2017-09-11 13:00:00+00:00,14.52
6086,2017-09-11 14:00:00+00:00,14.78
6087,2017-09-11 15:00:00+00:00,18.03
6088,2017-09-11 16:00:00+00:00,17.61
6089,2017-09-11 17:00:00+00:00,15.42
6090,2017-09-11 18:00:00+00:00,15.51
6091,2017-09-11 19:00:00+00:00,15.9
6092,2017-09-11 20:00:00+00:00,17.3
6093,2017-09-11 21:00:00+00:00,17.91
6094,2017-09-11 22:00:00+00:00,38.82
6095,2017-09-11 23:00:00+00:00,36.66
6096,2017-09-12 00:00:00+00:00,36.8
6097,2017-09-12 01:00:00+00:00,36.69
6098,2017-09-12 02:00:00+00:00,38.98
6099,2017-09-12 03:00:00+00:00,27.82
6100,2017-09-12 04:00:00+00:00,27.32
6101,2017-09-12 05:00:00+00:00,26.42
6102,2017-09-12 06:00:00+00:00,14.5
6103,2017-09-12 07:00:00+00:00,14.48
6104,2017-09-12 08:00:00+00:00,14.33
6105,2017-09-12 09:00:00+00:00,14.5
6106,2017-09-12 10:00:00+00:00,14.46
6107,2017-09-12 11:00:00+00:00,14.16
6108,2017-09-12 12:00:00+00:00,14.17
6109,2017-09-12 13:00:00+00:00,14.22
6110,2017-09-12 14:00:00+00:00,14.26
6111,2017-09-12 15:00:00+00:00,14.6
6112,2017-09-12 16:00:00+00:00,14.84
6113,2017-09-12 17:00:00+00:00,14.96
6114,2017-09-12 18:00:00+00:00,15.36
6115,2017-09-12 19:00:00+00:00,16.99
6116,2017-09-12 20:00:00+00:00,17.95
6117,2017-09-12 21:00:00+00:00,19.03
6118,2017-09-12 22:00:00+00:00,38.06
6119,2017-09-12 23:00:00+00:00,37.62
6120,2017-09-13 00:00:00+00:00,39.5
6121,2017-09-13 01:00:00+00:00,40.24
6122,2017-09-13 02:00:00+00:00,39.85
6123,2017-09-13 03:00:00+00:00,31.72
6124,2017-09-13 04:00:00+00:00,32.24
6125,2017-09-13 05:00:00+00:00,35.03
6126,2017-09-13 06:00:00+00:00,17.0
6127,2017-09-13 07:00:00+00:00,16.81
6128,2017-09-13 08:00:00+00:00,15.66
6129,2017-09-13 09:00:00+00:00,15.62
6130,2017-09-13 10:00:00+00:00,15.03
6131,2017-09-13 11:00:00+00:00,14.58
6132,2017-09-13 12:00:00+00:00,14.38
6133,2017-09-13 13:00:00+00:00,14.44
6134,2017-09-13 14:00:00+00:00,15.14
6135,2017-09-13 15:00:00+00:00,25.05
6136,2017-09-13 16:00:00+00:00,22.7
6137,2017-09-13 17:00:00+00:00,22.65
6138,2017-09-13 18:00:00+00:00,17.28
6139,2017-09-13 19:00:00+00:00,17.62
6140,2017-09-13 20:00:00+00:00,18.68
6141,2017-09-13 21:00:00+00:00,18.84
6142,2017-09-13 22:00:00+00:00,39.64
6143,2017-09-13 23:00:00+00:00,39.66
6144,2017-09-14 00:00:00+00:00,36.06
6145,2017-09-14 01:00:00+00:00,36.1
6146,2017-09-14 02:00:00+00:00,39.73
6147,2017-09-14 03:00:00+00:00,33.47
6148,2017-09-14 04:00:00+00:00,28.45
6149,2017-09-14 05:00:00+00:00,31.21
6150,2017-09-14 06:00:00+00:00,16.98
6151,2017-09-14 07:00:00+00:00,16.94
6152,2017-09-14 08:00:00+00:00,16.96
6153,2017-09-14 09:00:00+00:00,16.95
6154,2017-09-14 10:00:00+00:00,16.81
6155,2017-09-14 11:00:00+00:00,14.6
6156,2017-09-14 12:00:00+00:00,14.57
6157,2017-09-14 13:00:00+00:00,14.62
6158,2017-09-14 14:00:00+00:00,16.58
6159,2017-09-14 15:00:00+00:00,19.77
6160,2017-09-14 16:00:00+00:00,20.32
6161,2017-09-14 17:00:00+00:00,20.81
6162,2017-09-14 18:00:00+00:00,17.88
6163,2017-09-14 19:00:00+00:00,18.82
6164,2017-09-14 20:00:00+00:00,20.69
6165,2017-09-14 21:00:00+00:00,23.55
6166,2017-09-14 22:00:00+00:00,38.96
6167,2017-09-14 23:00:00+00:00,39.2
6168,2017-09-15 00:00:00+00:00,38.76
6169,2017-09-15 01:00:00+00:00,38.82
6170,2017-09-15 02:00:00+00:00,38.98
6171,2017-09-15 03:00:00+00:00,32.07
6172,2017-09-15 04:00:00+00:00,29.48
6173,2017-09-15 05:00:00+00:00,29.68
6174,2017-09-15 06:00:00+00:00,19.9
6175,2017-09-15 07:00:00+00:00,19.95
6176,2017-09-15 08:00:00+00:00,19.94
6177,2017-09-15 09:00:00+00:00,19.83
6178,2017-09-15 10:00:00+00:00,19.14
6179,2017-09-15 11:00:00+00:00,15.62
6180,2017-09-15 12:00:00+00:00,15.58
6181,2017-09-15 13:00:00+00:00,18.78
6182,2017-09-15 14:00:00+00:00,21.46
6183,2017-09-15 15:00:00+00:00,28.8
6184,2017-09-15 16:00:00+00:00,28.76
6185,2017-09-15 17:00:00+00:00,29.04
6186,2017-09-15 18:00:00+00:00,23.72
